country,country_name,aggregation,year,gas,sector,subsector,emissionsQuantity
VNM,Vietnam,sectors,2019,pm2_5,manufacturing,,127574.52224651087
VNM,Vietnam,sectors,2019,so2,manufacturing,,261501.9474645631
VNM,Vietnam,sectors,2019,co2,mineral-extraction,,832012.7658308074
VNM,Vietnam,sectors,2019,pm2_5,mineral-extraction,,1068.1010180833525
VNM,Vietnam,sectors,2019,so2,mineral-extraction,,5977.017627167169
VNM,Vietnam,sectors,2019,co2,power,,153919865.62519258
VNM,Vietnam,sectors,2019,pm2_5,power,,4902.0
VNM,Vietnam,sectors,2019,so2,power,,108666.0
VNM,Vietnam,sectors,2019,co2,transportation,,36650794.386654906
VNM,Vietnam,sectors,2019,pm2_5,transportation,,15816.086376727046
VNM,Vietnam,sectors,2019,so2,transportation,,112117.96846584303
VNM,Vietnam,sectors,2019,co2,waste,,46579.69612818307
VNM,Vietnam,sectors,2019,pm2_5,waste,,3054.4809768991404
VNM,Vietnam,sectors,2019,so2,waste,,279.03975785806665
VNM,Vietnam,subsectors,2019,co2,agriculture,crop-residues,0.0
VNM,Vietnam,subsectors,2019,pm2_5,agriculture,crop-residues,0.0
VNM,Vietnam,subsectors,2019,so2,agriculture,crop-residues,0.0
VNM,Vietnam,subsectors,2019,co2,agriculture,cropland-fires,0.0
VNM,Vietnam,subsectors,2019,pm2_5,agriculture,cropland-fires,14125.200555799998
VNM,Vietnam,subsectors,2019,so2,agriculture,cropland-fires,0.0
VNM,Vietnam,subsectors,2019,co2,agriculture,enteric-fermentation-cattle-operation,0.0
VNM,Vietnam,subsectors,2019,pm2_5,agriculture,enteric-fermentation-cattle-operation,0.0
VNM,Vietnam,subsectors,2019,so2,agriculture,enteric-fermentation-cattle-operation,0.0
VNM,Vietnam,subsectors,2019,co2,agriculture,enteric-fermentation-cattle-pasture,0.0
VNM,Vietnam,subsectors,2019,pm2_5,agriculture,enteric-fermentation-cattle-pasture,0.0
VNM,Vietnam,subsectors,2019,so2,agriculture,enteric-fermentation-cattle-pasture,0.0
VNM,Vietnam,subsectors,2019,co2,agriculture,enteric-fermentation-other,0.0
VNM,Vietnam,subsectors,2019,pm2_5,agriculture,enteric-fermentation-other,0.0
VNM,Vietnam,subsectors,2019,so2,agriculture,enteric-fermentation-other,0.0
VNM,Vietnam,subsectors,2019,co2,agriculture,manure-applied-to-soils,0.0
VNM,Vietnam,subsectors,2019,pm2_5,agriculture,manure-applied-to-soils,0.0
VNM,Vietnam,subsectors,2019,so2,agriculture,manure-applied-to-soils,0.0
VNM,Vietnam,subsectors,2019,co2,agriculture,manure-left-on-pasture-cattle,0.0
VNM,Vietnam,subsectors,2019,pm2_5,agriculture,manure-left-on-pasture-cattle,7.372409097798198
VNM,Vietnam,subsectors,2019,so2,agriculture,manure-left-on-pasture-cattle,0.0
VNM,Vietnam,subsectors,2019,co2,agriculture,manure-management-cattle-operation,0.0
VNM,Vietnam,subsectors,2019,pm2_5,agriculture,manure-management-cattle-operation,116.28774638656543
VNM,Vietnam,subsectors,2019,so2,agriculture,manure-management-cattle-operation,0.0
VNM,Vietnam,subsectors,2019,co2,agriculture,manure-management-other,0.0
VNM,Vietnam,subsectors,2019,pm2_5,agriculture,manure-management-other,3566.0501603854364
VNM,Vietnam,subsectors,2019,so2,agriculture,manure-management-other,0.0
VNM,Vietnam,subsectors,2019,co2,agriculture,other-agricultural-soil-emissions,6662545.205297385
VNM,Vietnam,subsectors,2019,pm2_5,agriculture,other-agricultural-soil-emissions,0.0
VNM,Vietnam,subsectors,2019,so2,agriculture,other-agricultural-soil-emissions,0.0
VNM,Vietnam,subsectors,2019,co2,agriculture,rice-cultivation,0.0
VNM,Vietnam,subsectors,2019,pm2_5,agriculture,rice-cultivation,0.0
VNM,Vietnam,subsectors,2019,so2,agriculture,rice-cultivation,0.0
VNM,Vietnam,subsectors,2019,co2,agriculture,synthetic-fertilizer-application,0.0
VNM,Vietnam,subsectors,2019,pm2_5,agriculture,synthetic-fertilizer-application,0.0
VNM,Vietnam,subsectors,2019,so2,agriculture,synthetic-fertilizer-application,0.0
VNM,Vietnam,subsectors,2019,co2,buildings,non-residential-onsite-fuel-usage,643304.1887145389
VNM,Vietnam,subsectors,2019,pm2_5,buildings,non-residential-onsite-fuel-usage,4772.601
VNM,Vietnam,subsectors,2019,so2,buildings,non-residential-onsite-fuel-usage,4848.103
VNM,Vietnam,subsectors,2019,co2,buildings,other-onsite-fuel-usage,0.0
VNM,Vietnam,subsectors,2019,pm2_5,buildings,other-onsite-fuel-usage,0.0
VNM,Vietnam,subsectors,2019,so2,buildings,other-onsite-fuel-usage,0.0
VNM,Vietnam,subsectors,2019,co2,buildings,residential-onsite-fuel-usage,14460800.592
VNM,Vietnam,subsectors,2019,pm2_5,buildings,residential-onsite-fuel-usage,51568.626
VNM,Vietnam,subsectors,2019,so2,buildings,residential-onsite-fuel-usage,52409.698
VNM,Vietnam,subsectors,2019,co2,fluorinated-gases,fluorinated-gases,0.0
VNM,Vietnam,subsectors,2019,pm2_5,fluorinated-gases,fluorinated-gases,28843.557404309926
VNM,Vietnam,subsectors,2019,so2,fluorinated-gases,fluorinated-gases,19623.49879358673
VNM,Vietnam,subsectors,2019,co2,forestry-and-land-use,forest-land-clearing,82931225.86942868
VNM,Vietnam,subsectors,2019,pm2_5,forestry-and-land-use,forest-land-clearing,0.0
VNM,Vietnam,subsectors,2019,so2,forestry-and-land-use,forest-land-clearing,0.0
VNM,Vietnam,subsectors,2019,co2,forestry-and-land-use,forest-land-degradation,5040625.398908814
VNM,Vietnam,subsectors,2019,pm2_5,forestry-and-land-use,forest-land-degradation,0.0
VNM,Vietnam,subsectors,2019,so2,forestry-and-land-use,forest-land-degradation,0.0
VNM,Vietnam,subsectors,2019,co2,forestry-and-land-use,forest-land-fires,9456723.467445903
VNM,Vietnam,subsectors,2019,pm2_5,forestry-and-land-use,forest-land-fires,55295.34822000001
VNM,Vietnam,subsectors,2019,so2,forestry-and-land-use,forest-land-fires,2467.5467900000003
VNM,Vietnam,subsectors,2019,co2,forestry-and-land-use,net-forest-land,-3971467.147175299
VNM,Vietnam,subsectors,2019,pm2_5,forestry-and-land-use,net-forest-land,0.0
VNM,Vietnam,subsectors,2019,so2,forestry-and-land-use,net-forest-land,0.0
VNM,Vietnam,subsectors,2019,co2,forestry-and-land-use,net-shrubgrass,-1011296.1685228402
VNM,Vietnam,subsectors,2019,pm2_5,forestry-and-land-use,net-shrubgrass,0.0
VNM,Vietnam,subsectors,2019,so2,forestry-and-land-use,net-shrubgrass,0.0
VNM,Vietnam,subsectors,2019,co2,forestry-and-land-use,net-soil-organic-carbon,15281985.397205353
VNM,Vietnam,subsectors,2019,pm2_5,forestry-and-land-use,net-soil-organic-carbon,0.0
VNM,Vietnam,subsectors,2019,so2,forestry-and-land-use,net-soil-organic-carbon,0.0
VNM,Vietnam,subsectors,2019,co2,forestry-and-land-use,net-wetland,-3644931.5016864063
VNM,Vietnam,subsectors,2019,pm2_5,forestry-and-land-use,net-wetland,0.0
VNM,Vietnam,subsectors,2019,so2,forestry-and-land-use,net-wetland,0.0
VNM,Vietnam,subsectors,2019,co2,forestry-and-land-use,removals,-106116129.96060422
VNM,Vietnam,subsectors,2019,pm2_5,forestry-and-land-use,removals,0.0
VNM,Vietnam,subsectors,2019,so2,forestry-and-land-use,removals,0.0
VNM,Vietnam,subsectors,2019,co2,forestry-and-land-use,shrubgrass-fires,19589.489055791175
VNM,Vietnam,subsectors,2019,pm2_5,forestry-and-land-use,shrubgrass-fires,171.26229999999998
VNM,Vietnam,subsectors,2019,so2,forestry-and-land-use,shrubgrass-fires,25.905219999999993
VNM,Vietnam,subsectors,2019,co2,forestry-and-land-use,water-reservoirs,208746.2628997506
VNM,Vietnam,subsectors,2019,pm2_5,forestry-and-land-use,water-reservoirs,0.0
VNM,Vietnam,subsectors,2019,so2,forestry-and-land-use,water-reservoirs,0.0
VNM,Vietnam,subsectors,2019,co2,forestry-and-land-use,wetland-fires,5916.760738507268
VNM,Vietnam,subsectors,2019,pm2_5,forestry-and-land-use,wetland-fires,205.74118999999996
VNM,Vietnam,subsectors,2019,so2,forestry-and-land-use,wetland-fires,17.10358
VNM,Vietnam,subsectors,2019,co2,fossil-fuel-operations,coal-mining,1718932.7989608487
VNM,Vietnam,subsectors,2019,pm2_5,fossil-fuel-operations,coal-mining,556.5875300822073
VNM,Vietnam,subsectors,2019,so2,fossil-fuel-operations,coal-mining,73950.34122390163
VNM,Vietnam,subsectors,2019,co2,fossil-fuel-operations,oil-and-gas-production,9408988.608173667
VNM,Vietnam,subsectors,2019,pm2_5,fossil-fuel-operations,oil-and-gas-production,254.36939870998202
VNM,Vietnam,subsectors,2019,so2,fossil-fuel-operations,oil-and-gas-production,33.553167882717275
VNM,Vietnam,subsectors,2019,co2,fossil-fuel-operations,oil-and-gas-refining,3443926.576099177
VNM,Vietnam,subsectors,2019,pm2_5,fossil-fuel-operations,oil-and-gas-refining,0.0
VNM,Vietnam,subsectors,2019,so2,fossil-fuel-operations,oil-and-gas-refining,0.0
VNM,Vietnam,subsectors,2019,co2,fossil-fuel-operations,oil-and-gas-transport,2835860.814854973
VNM,Vietnam,subsectors,2019,pm2_5,fossil-fuel-operations,oil-and-gas-transport,60.75680462211022
VNM,Vietnam,subsectors,2019,so2,fossil-fuel-operations,oil-and-gas-transport,8.014263020008148
VNM,Vietnam,subsectors,2019,co2,fossil-fuel-operations,other-fossil-fuel-operations,0.0
VNM,Vietnam,subsectors,2019,pm2_5,fossil-fuel-operations,other-fossil-fuel-operations,0.0
VNM,Vietnam,subsectors,2019,so2,fossil-fuel-operations,other-fossil-fuel-operations,0.0
VNM,Vietnam,subsectors,2019,co2,fossil-fuel-operations,other-solid-fuels,0.0
VNM,Vietnam,subsectors,2019,pm2_5,fossil-fuel-operations,other-solid-fuels,0.0
VNM,Vietnam,subsectors,2019,so2,fossil-fuel-operations,other-solid-fuels,0.0
VNM,Vietnam,subsectors,2019,co2,manufacturing,aluminum,1854759.5839659579
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,aluminum,3975.765267347079
VNM,Vietnam,subsectors,2019,so2,manufacturing,aluminum,12710.14602776929
VNM,Vietnam,subsectors,2019,co2,manufacturing,cement,67850842.36958857
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,cement,77638.0002338558
VNM,Vietnam,subsectors,2019,so2,manufacturing,cement,119521.8750718387
VNM,Vietnam,subsectors,2019,co2,manufacturing,chemicals,3663189.1069997633
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,chemicals,5965.092438163996
VNM,Vietnam,subsectors,2019,so2,manufacturing,chemicals,15337.45726337734
VNM,Vietnam,subsectors,2019,co2,manufacturing,food-beverage-tobacco,273049.5475264804
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,food-beverage-tobacco,1575.3887591083133
VNM,Vietnam,subsectors,2019,so2,manufacturing,food-beverage-tobacco,4384.503541530026
VNM,Vietnam,subsectors,2019,co2,manufacturing,glass,4905.471428473386
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,glass,7.5165359635332845
VNM,Vietnam,subsectors,2019,so2,manufacturing,glass,25.073273996759795
VNM,Vietnam,subsectors,2019,co2,manufacturing,iron-and-steel,21875460.799232833
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,iron-and-steel,16346.862663552896
VNM,Vietnam,subsectors,2019,so2,manufacturing,iron-and-steel,42688.28084212136
VNM,Vietnam,subsectors,2019,co2,manufacturing,lime,514460.32798005885
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,lime,945.5371933041497
VNM,Vietnam,subsectors,2019,so2,manufacturing,lime,2147.2949111578155
VNM,Vietnam,subsectors,2019,co2,manufacturing,other-chemicals,0.0
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,other-chemicals,52.37491731375668
VNM,Vietnam,subsectors,2019,so2,manufacturing,other-chemicals,134.66648912819085
VNM,Vietnam,subsectors,2019,co2,manufacturing,other-manufacturing,2686633.8113582637
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,other-manufacturing,11024.17781677657
VNM,Vietnam,subsectors,2019,so2,manufacturing,other-manufacturing,34391.19959070489
VNM,Vietnam,subsectors,2019,co2,manufacturing,other-metals,0.0
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,other-metals,0.0
VNM,Vietnam,subsectors,2019,so2,manufacturing,other-metals,0.0
VNM,Vietnam,subsectors,2019,co2,manufacturing,petrochemical-steam-cracking,0.0
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,petrochemical-steam-cracking,0.0
VNM,Vietnam,subsectors,2019,so2,manufacturing,petrochemical-steam-cracking,0.0
VNM,Vietnam,subsectors,2019,co2,manufacturing,pulp-and-paper,267260.00047740305
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,pulp-and-paper,1089.5792805479446
VNM,Vietnam,subsectors,2019,so2,manufacturing,pulp-and-paper,3460.3699061733064
VNM,Vietnam,subsectors,2019,co2,manufacturing,textiles-leather-apparel,1891624.151782319
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,textiles-leather-apparel,8378.34793436099
VNM,Vietnam,subsectors,2019,so2,manufacturing,textiles-leather-apparel,25234.507920279106
VNM,Vietnam,subsectors,2019,co2,manufacturing,wood-and-wood-products,66943.5555740572
VNM,Vietnam,subsectors,2019,pm2_5,manufacturing,wood-and-wood-products,575.8792062158244
VNM,Vietnam,subsectors,2019,so2,manufacturing,wood-and-wood-products,1466.5726264863056
VNM,Vietnam,subsectors,2019,co2,mineral-extraction,bauxite-mining,47895.45111365022
VNM,Vietnam,subsectors,2019,pm2_5,mineral-extraction,bauxite-mining,21.258473769028306
VNM,Vietnam,subsectors,2019,so2,mineral-extraction,bauxite-mining,387.23334024731747
VNM,Vietnam,subsectors,2019,co2,mineral-extraction,copper-mining,166449.00184213035
VNM,Vietnam,subsectors,2019,pm2_5,mineral-extraction,copper-mining,75.11689438186951
VNM,Vietnam,subsectors,2019,so2,mineral-extraction,copper-mining,466.27522787404416
VNM,Vietnam,subsectors,2019,co2,mineral-extraction,iron-mining,109025.00079291212
VNM,Vietnam,subsectors,2019,pm2_5,mineral-extraction,iron-mining,39.640377791177514
VNM,Vietnam,subsectors,2019,so2,mineral-extraction,iron-mining,332.6672571491571
VNM,Vietnam,subsectors,2019,co2,mineral-extraction,other-mining-quarrying,508211.31207897293
VNM,Vietnam,subsectors,2019,pm2_5,mineral-extraction,other-mining-quarrying,931.3096087140896
VNM,Vietnam,subsectors,2019,so2,mineral-extraction,other-mining-quarrying,4786.854955540162
VNM,Vietnam,subsectors,2019,co2,mineral-extraction,rock-quarrying,326.00000237091814
VNM,Vietnam,subsectors,2019,pm2_5,mineral-extraction,rock-quarrying,0.5853386047757521
VNM,Vietnam,subsectors,2019,so2,mineral-extraction,rock-quarrying,3.008592389386547
VNM,Vietnam,subsectors,2019,co2,mineral-extraction,sand-quarrying,106.00000077091204
VNM,Vietnam,subsectors,2019,pm2_5,mineral-extraction,sand-quarrying,0.19032482241174759
VNM,Vietnam,subsectors,2019,so2,mineral-extraction,sand-quarrying,0.9782539671011472
VNM,Vietnam,subsectors,2019,co2,power,electricity-generation,134234820.0
VNM,Vietnam,subsectors,2019,pm2_5,power,electricity-generation,4902.0
VNM,Vietnam,subsectors,2019,so2,power,electricity-generation,108666.0
VNM,Vietnam,subsectors,2019,co2,power,heat-plants,0.0
VNM,Vietnam,subsectors,2019,pm2_5,power,heat-plants,0.0
VNM,Vietnam,subsectors,2019,so2,power,heat-plants,0.0
VNM,Vietnam,subsectors,2019,co2,power,other-energy-use,19685045.625192583
VNM,Vietnam,subsectors,2019,pm2_5,power,other-energy-use,0.0
VNM,Vietnam,subsectors,2019,so2,power,other-energy-use,0.0
VNM,Vietnam,subsectors,2019,co2,transportation,domestic-aviation,2898489.256235158
VNM,Vietnam,subsectors,2019,pm2_5,transportation,domestic-aviation,2.0395471008476314
VNM,Vietnam,subsectors,2019,so2,transportation,domestic-aviation,1195.0789102032936
VNM,Vietnam,subsectors,2019,co2,transportation,domestic-shipping,1906852.3971896952
VNM,Vietnam,subsectors,2019,pm2_5,transportation,domestic-shipping,3972.2886901031097
VNM,Vietnam,subsectors,2019,so2,transportation,domestic-shipping,2259.491241246117
VNM,Vietnam,subsectors,2019,co2,transportation,international-aviation,5023271.922384019
VNM,Vietnam,subsectors,2019,pm2_5,transportation,international-aviation,502.2904950299815
VNM,Vietnam,subsectors,2019,so2,transportation,international-aviation,1768.8800856790165
VNM,Vietnam,subsectors,2019,co2,transportation,international-shipping,3115643.3115921747
VNM,Vietnam,subsectors,2019,pm2_5,transportation,international-shipping,6806.3058859853745
VNM,Vietnam,subsectors,2019,so2,transportation,international-shipping,38727.63710947302
VNM,Vietnam,subsectors,2019,co2,transportation,non-broadcasting-vessels,0.0
VNM,Vietnam,subsectors,2019,pm2_5,transportation,non-broadcasting-vessels,0.0
VNM,Vietnam,subsectors,2019,so2,transportation,non-broadcasting-vessels,0.0
VNM,Vietnam,subsectors,2019,co2,transportation,other-transport,0.0
VNM,Vietnam,subsectors,2019,pm2_5,transportation,other-transport,0.0
VNM,Vietnam,subsectors,2019,so2,transportation,other-transport,0.0
VNM,Vietnam,subsectors,2019,co2,transportation,railways,132255.90300000002
VNM,Vietnam,subsectors,2019,pm2_5,transportation,railways,1191.7921333924153
VNM,Vietnam,subsectors,2019,so2,transportation,railways,54.68795663453455
VNM,Vietnam,subsectors,2019,co2,transportation,road-transportation,23574281.596253857
VNM,Vietnam,subsectors,2019,pm2_5,transportation,road-transportation,3341.369625115316
VNM,Vietnam,subsectors,2019,so2,transportation,road-transportation,68112.19316260704
VNM,Vietnam,subsectors,2019,co2,waste,biological-treatment-of-solid-waste-and-biogenic,0.0
VNM,Vietnam,subsectors,2019,pm2_5,waste,biological-treatment-of-solid-waste-and-biogenic,0.0
VNM,Vietnam,subsectors,2019,so2,waste,biological-treatment-of-solid-waste-and-biogenic,0.0
VNM,Vietnam,subsectors,2019,co2,waste,domestic-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2019,pm2_5,waste,domestic-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2019,so2,waste,domestic-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2019,co2,waste,incineration-and-open-burning-of-waste,46579.69612818307
VNM,Vietnam,subsectors,2019,pm2_5,waste,incineration-and-open-burning-of-waste,3054.1141241164037
VNM,Vietnam,subsectors,2019,so2,waste,incineration-and-open-burning-of-waste,279.03975785806665
VNM,Vietnam,subsectors,2019,co2,waste,industrial-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2019,pm2_5,waste,industrial-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2019,so2,waste,industrial-wastewater-treatment-and-discharge,0.0
VNM,Vietnam,subsectors,2019,co2,waste,solid-waste-disposal,0.0
VNM,Vietnam,subsectors,2019,pm2_5,waste,solid-waste-disposal,0.36685278273688005
VNM,Vietnam,subsectors,2019,so2,waste,solid-waste-disposal,0.0
VNM,Vietnam,totals,2019,co2,,,329773727.85151523
VNM,Vietnam,totals,2019,pm2_5,,,311958.9513376144
VNM,Vietnam,totals,2019,so2,,,641925.7373538223
VNM,Vietnam,sectors,2020,co2,agriculture,,5866951.949008368
VNM,Vietnam,sectors,2020,pm2_5,agriculture,,21555.837202430117
VNM,Vietnam,sectors,2020,so2,agriculture,,0.0
VNM,Vietnam,sectors,2020,co2,buildings,,14542830.579662628
VNM,Vietnam,sectors,2020,pm2_5,buildings,,43699.891
VNM,Vietnam,sectors,2020,so2,buildings,,52459.516
VNM,Vietnam,sectors,2020,co2,fluorinated-gases,,0.0
VNM,Vietnam,sectors,2020,pm2_5,fluorinated-gases,,30578.37457541077
VNM,Vietnam,sectors,2020,so2,fluorinated-gases,,21126.359840123787
VNM,Vietnam,sectors,2020,co2,forestry-and-land-use,,123419884.5758567
VNM,Vietnam,sectors,2020,pm2_5,forestry-and-land-use,,46173.07564000001
VNM,Vietnam,sectors,2020,so2,forestry-and-land-use,,2076.54338
VNM,Vietnam,sectors,2020,co2,fossil-fuel-operations,,15662939.056317247
VNM,Vietnam,sectors,2020,pm2_5,fossil-fuel-operations,,826.3978050722143
VNM,Vietnam,sectors,2020,so2,fossil-fuel-operations,,72611.45002056018
VNM,Vietnam,sectors,2020,co2,manufacturing,,107647723.49533862
VNM,Vietnam,sectors,2020,pm2_5,manufacturing,,131790.01427123445
VNM,Vietnam,sectors,2020,so2,manufacturing,,274004.37300272024
VNM,Vietnam,sectors,2020,co2,mineral-extraction,,707689.01781537
VNM,Vietnam,sectors,2020,pm2_5,mineral-extraction,,733.9708360379447
VNM,Vietnam,sectors,2020,so2,mineral-extraction,,4769.09746682226
VNM,Vietnam,sectors,2020,co2,power,,150880800.77554536
VNM,Vietnam,sectors,2020,pm2_5,power,,4815.0
VNM,Vietnam,sectors,2020,so2,power,,109229.0
VNM,Vietnam,sectors,2020,co2,transportation,,31018115.121676505
VNM,Vietnam,sectors,2020,pm2_5,transportation,,16507.949343581055
VNM,Vietnam,sectors,2020,so2,transportation,,76339.35122460443
VNM,Vietnam,sectors,2020,co2,waste,,47931.31150846436
VNM,Vietnam,sectors,2020,pm2_5,waste,,3166.0058020886
VNM,Vietnam,sectors,2020,so2,waste,,287.2658652609088
VNM,Vietnam,subsectors,2020,co2,agriculture,crop-residues,0.0
VNM,Vietnam,subsectors,2020,pm2_5,agriculture,crop-residues,0.0
VNM,Vietnam,subsectors,2020,so2,agriculture,crop-residues,0.0
VNM,Vietnam,subsectors,2020,co2,agriculture,cropland-fires,0.0
VNM,Vietnam,subsectors,2020,pm2_5,agriculture,cropland-fires,17584.0881392
VNM,Vietnam,subsectors,2020,so2,agriculture,cropland-fires,0.0
VNM,Vietnam,subsectors,2020,co2,agriculture,enteric-fermentation-cattle-operation,0.0
VNM,Vietnam,subsectors,2020,pm2_5,agriculture,enteric-fermentation-cattle-operation,0.0
VNM,Vietnam,subsectors,2020,so2,agriculture,enteric-fermentation-cattle-operation,0.0
VNM,Vietnam,subsectors,2020,co2,agriculture,enteric-fermentation-cattle-pasture,0.0
VNM,Vietnam,subsectors,2020,pm2_5,agriculture,enteric-fermentation-cattle-pasture,0.0
VNM,Vietnam,subsectors,2020,so2,agriculture,enteric-fermentation-cattle-pasture,0.0
VNM,Vietnam,subsectors,2020,co2,agriculture,enteric-fermentation-other,0.0
VNM,Vietnam,subsectors,2020,pm2_5,agriculture,enteric-fermentation-other,0.0
VNM,Vietnam,subsectors,2020,so2,agriculture,enteric-fermentation-other,0.0
VNM,Vietnam,subsectors,2020,co2,agriculture,manure-applied-to-soils,0.0
VNM,Vietnam,subsectors,2020,pm2_5,agriculture,manure-applied-to-soils,0.0
VNM,Vietnam,subsectors,2020,so2,agriculture,manure-applied-to-soils,0.0
VNM,Vietnam,subsectors,2020,co2,agriculture,manure-left-on-pasture-cattle,0.0
VNM,Vietnam,subsectors,2020,pm2_5,agriculture,manure-left-on-pasture-cattle,7.741681841985746
VNM,Vietnam,subsectors,2020,so2,agriculture,manure-left-on-pasture-cattle,0.0
VNM,Vietnam,subsectors,2020,co2,agriculture,manure-management-cattle-operation,0.0
VNM,Vietnam,subsectors,2020,pm2_5,agriculture,manure-management-cattle-operation,121.92339692796551
VNM,Vietnam,subsectors,2020,so2,agriculture,manure-management-cattle-operation,0.0
VNM,Vietnam,subsectors,2020,co2,agriculture,manure-management-other,0.0
VNM,Vietnam,subsectors,2020,pm2_5,agriculture,manure-management-other,3842.083984460166
VNM,Vietnam,subsectors,2020,so2,agriculture,manure-management-other,0.0
VNM,Vietnam,subsectors,2020,co2,agriculture,other-agricultural-soil-emissions,5866951.949008368
VNM,Vietnam,subsectors,2020,pm2_5,agriculture,other-agricultural-soil-emissions,0.0
VNM,Vietnam,subsectors,2020,so2,agriculture,other-agricultural-soil-emissions,0.0
VNM,Vietnam,subsectors,2020,co2,agriculture,rice-cultivation,0.0
VNM,Vietnam,subsectors,2020,pm2_5,agriculture,rice-cultivation,0.0
VNM,Vietnam,subsectors,2020,so2,agriculture,rice-cultivation,0.0
VNM,Vietnam,subsectors,2020,co2,agriculture,synthetic-fertilizer-application,0.0
VNM,Vietnam,subsectors,2020,pm2_5,agriculture,synthetic-fertilizer-application,0.0
VNM,Vietnam,subsectors,2020,so2,agriculture,synthetic-fertilizer-application,0.0
VNM,Vietnam,subsectors,2020,co2,buildings,non-residential-onsite-fuel-usage,631002.1446626282
VNM,Vietnam,subsectors,2020,pm2_5,buildings,non-residential-onsite-fuel-usage,3763.418
VNM,Vietnam,subsectors,2020,so2,buildings,non-residential-onsite-fuel-usage,4515.473
VNM,Vietnam,subsectors,2020,co2,buildings,other-onsite-fuel-usage,0.0
VNM,Vietnam,subsectors,2020,pm2_5,buildings,other-onsite-fuel-usage,0.0
VNM,Vietnam,subsectors,2020,so2,buildings,other-onsite-fuel-usage,0.0
VNM,Vietnam,subsectors,2020,co2,buildings,residential-onsite-fuel-usage,13911828.435
VNM,Vietnam,subsectors,2020,pm2_5,buildings,residential-onsite-fuel-usage,39936.473
VNM,Vietnam,subsectors,2020,so2,buildings,residential-onsite-fuel-usage,47944.043
VNM,Vietnam,subsectors,2020,co2,fluorinated-gases,fluorinated-gases,0.0
VNM,Vietnam,subsectors,2020,pm2_5,fluorinated-gases,fluorinated-gases,30578.37457541077
VNM,Vietnam,subsectors,2020,so2,fluorinated-gases,fluorinated-gases,21126.359840123787
VNM,Vietnam,subsectors,2020,co2,forestry-and-land-use,forest-land-clearing,83030831.23913935
VNM,Vietnam,subsectors,2020,pm2_5,forestry-and-land-use,forest-land-clearing,0.0
VNM,Vietnam,subsectors,2020,so2,forestry-and-land-use,forest-land-clearing,0.0
VNM,Vietnam,subsectors,2020,co2,forestry-and-land-use,forest-land-degradation,3411844.6106259236
VNM,Vietnam,subsectors,2020,pm2_5,forestry-and-land-use,forest-land-degradation,0.0
VNM,Vietnam,subsectors,2020,so2,forestry-and-land-use,forest-land-degradation,0.0
VNM,Vietnam,subsectors,2020,co2,forestry-and-land-use,forest-land-fires,7991737.8599728495
VNM,Vietnam,subsectors,2020,pm2_5,forestry-and-land-use,forest-land-fires,45714.90503000001
VNM,Vietnam,subsectors,2020,so2,forestry-and-land-use,forest-land-fires,2022.70309
VNM,Vietnam,subsectors,2020,co2,forestry-and-land-use,net-forest-land,50478375.39311631
VNM,Vietnam,subsectors,2020,pm2_5,forestry-and-land-use,net-forest-land,0.0
VNM,Vietnam,subsectors,2020,so2,forestry-and-land-use,net-forest-land,0.0
VNM,Vietnam,subsectors,2020,co2,forestry-and-land-use,net-shrubgrass,894077.126727714
VNM,Vietnam,subsectors,2020,pm2_5,forestry-and-land-use,net-shrubgrass,0.0
VNM,Vietnam,subsectors,2020,so2,forestry-and-land-use,net-shrubgrass,0.0
VNM,Vietnam,subsectors,2020,co2,forestry-and-land-use,net-soil-organic-carbon,13829997.08700943
VNM,Vietnam,subsectors,2020,pm2_5,forestry-and-land-use,net-soil-organic-carbon,0.0
VNM,Vietnam,subsectors,2020,so2,forestry-and-land-use,net-soil-organic-carbon,0.0
VNM,Vietnam,subsectors,2020,co2,forestry-and-land-use,net-wetland,3346809.7303167167
VNM,Vietnam,subsectors,2020,pm2_5,forestry-and-land-use,net-wetland,0.0
VNM,Vietnam,subsectors,2020,so2,forestry-and-land-use,net-wetland,0.0
VNM,Vietnam,subsectors,2020,co2,forestry-and-land-use,removals,-39792788.67426611
VNM,Vietnam,subsectors,2020,pm2_5,forestry-and-land-use,removals,0.0
VNM,Vietnam,subsectors,2020,so2,forestry-and-land-use,removals,0.0
