country,country_name,aggregation,data_month,year,month,gas,emissionsQuantity,sector,subsector
VNM,Vietnam,subsectors,2023-08,2023,8,co2,-21229.93026233405,forestry-and-land-use,net-shrubgrass
VNM,Vietnam,subsectors,2023-08,2023,8,co2,1126848.5169382088,forestry-and-land-use,net-soil-organic-carbon
VNM,Vietnam,subsectors,2023-08,2023,8,co2,-142764.87592322554,forestry-and-land-use,net-wetland
VNM,Vietnam,subsectors,2023-08,2023,8,co2,65034.055,buildings,non-residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2023-08,2023,8,co2,551723.7761103988,fossil-fuel-operations,oil-and-gas-production
VNM,Vietnam,subsectors,2023-08,2023,8,co2,297680.16928822675,fossil-fuel-operations,oil-and-gas-refining
VNM,Vietnam,subsectors,2023-08,2023,8,co2,167909.75101904955,fossil-fuel-operations,oil-and-gas-transport
VNM,Vietnam,subsectors,2023-08,2023,8,co2,459965.32186425745,agriculture,other-agricultural-soil-emissions
VNM,Vietnam,subsectors,2023-08,2023,8,co2,0.0,manufacturing,other-chemicals
VNM,Vietnam,subsectors,2023-08,2023,8,co2,3623381.8732509334,power,other-energy-use
VNM,Vietnam,subsectors,2023-08,2023,8,co2,0.0,fossil-fuel-operations,other-fossil-fuel-operations
VNM,Vietnam,subsectors,2023-08,2023,8,co2,240013.1786254797,manufacturing,other-manufacturing
VNM,Vietnam,subsectors,2023-08,2023,8,co2,0.0,manufacturing,other-metals
VNM,Vietnam,subsectors,2023-08,2023,8,co2,14127.012228192845,mineral-extraction,other-mining-quarrying
VNM,Vietnam,subsectors,2023-08,2023,8,co2,0.0,buildings,other-onsite-fuel-usage
VNM,Vietnam,subsectors,2023-08,2023,8,co2,0.0,transportation,other-transport
VNM,Vietnam,subsectors,2023-08,2023,8,co2,0.0,manufacturing,petrochemical-steam-cracking
VNM,Vietnam,subsectors,2023-08,2023,8,co2,22698.794521360884,manufacturing,pulp-and-paper
VNM,Vietnam,subsectors,2023-08,2023,8,co2,9093.237727211677,transportation,railways
VNM,Vietnam,subsectors,2023-08,2023,8,co2,-5539853.716169464,forestry-and-land-use,removals
VNM,Vietnam,subsectors,2023-08,2023,8,co2,1362197.27711,buildings,residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2023-08,2023,8,co2,0.0,agriculture,rice-cultivation
VNM,Vietnam,subsectors,2023-08,2023,8,co2,1732256.5831710151,transportation,road-transportation
VNM,Vietnam,subsectors,2023-08,2023,8,co2,21.37825351589269,mineral-extraction,rock-quarrying
VNM,Vietnam,subsectors,2023-08,2023,8,co2,4.456493935337147,mineral-extraction,sand-quarrying
VNM,Vietnam,subsectors,2023-08,2023,8,co2,849.3632461322222,forestry-and-land-use,shrubgrass-fires
VNM,Vietnam,subsectors,2023-08,2023,8,co2,0.0,fossil-fuel-operations,other-solid-fuels
VNM,Vietnam,subsectors,2023-08,2023,8,co2,0.0,waste,solid-waste-disposal
VNM,Vietnam,subsectors,2023-08,2023,8,co2,0.0,agriculture,synthetic-fertilizer-application
VNM,Vietnam,subsectors,2023-08,2023,8,co2,161524.08868327414,manufacturing,textiles-leather-apparel
VNM,Vietnam,subsectors,2023-08,2023,8,co2,5164.768038,forestry-and-land-use,water-reservoirs
VNM,Vietnam,subsectors,2023-08,2023,8,co2,960.2749771760001,forestry-and-land-use,wetland-fires
VNM,Vietnam,subsectors,2023-08,2023,8,co2,5597.244915742657,manufacturing,wood-and-wood-products
VNM,Vietnam,subsectors,2023-08,2023,8,co2,0.0,transportation,non-broadcasting-vessels
VNM,Vietnam,subsectors,2023-09,2023,9,co2,159915.4461652592,manufacturing,aluminum
VNM,Vietnam,subsectors,2023-09,2023,9,co2,6014.570179029693,mineral-extraction,bauxite-mining
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,waste,biological-treatment-of-solid-waste-and-biogenic
VNM,Vietnam,subsectors,2023-09,2023,9,co2,5803806.953359232,manufacturing,cement
VNM,Vietnam,subsectors,2023-09,2023,9,co2,367861.16550656094,manufacturing,chemicals
VNM,Vietnam,subsectors,2023-09,2023,9,co2,132862.1226988536,fossil-fuel-operations,coal-mining
VNM,Vietnam,subsectors,2023-09,2023,9,co2,29044.132913991743,mineral-extraction,copper-mining
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,agriculture,cropland-fires
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,agriculture,crop-residues
VNM,Vietnam,subsectors,2023-09,2023,9,co2,225655.43114669426,transportation,domestic-aviation
VNM,Vietnam,subsectors,2023-09,2023,9,co2,313187.4497928528,transportation,domestic-shipping
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,waste,domestic-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2023-09,2023,9,co2,10728530.0,power,electricity-generation
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,agriculture,enteric-fermentation-cattle-operation
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,agriculture,enteric-fermentation-cattle-pasture
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,agriculture,enteric-fermentation-other
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,fluorinated-gases,fluorinated-gases
VNM,Vietnam,subsectors,2023-09,2023,9,co2,29008.777987820446,manufacturing,food-beverage-tobacco
VNM,Vietnam,subsectors,2023-09,2023,9,co2,1878394.8313969185,forestry-and-land-use,forest-land-clearing
VNM,Vietnam,subsectors,2023-09,2023,9,co2,126558.68048397556,forestry-and-land-use,forest-land-degradation
VNM,Vietnam,subsectors,2023-09,2023,9,co2,543822.1737723806,forestry-and-land-use,forest-land-fires
VNM,Vietnam,subsectors,2023-09,2023,9,co2,452.1911807823369,manufacturing,glass
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,power,heat-plants
VNM,Vietnam,subsectors,2023-09,2023,9,co2,4337.186658424898,waste,incineration-and-open-burning-of-waste
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,waste,industrial-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2023-09,2023,9,co2,395256.5916471082,transportation,international-aviation
VNM,Vietnam,subsectors,2023-09,2023,9,co2,684032.1719894877,transportation,international-shipping
VNM,Vietnam,subsectors,2023-09,2023,9,co2,2089496.2221933794,manufacturing,iron-and-steel
VNM,Vietnam,subsectors,2023-09,2023,9,co2,9891.25449427448,mineral-extraction,iron-mining
VNM,Vietnam,subsectors,2023-09,2023,9,co2,33905.1580098214,manufacturing,lime
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,agriculture,manure-applied-to-soils
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,agriculture,manure-left-on-pasture-cattle
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,agriculture,manure-management-cattle-operation
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,agriculture,manure-management-other
VNM,Vietnam,subsectors,2023-09,2023,9,co2,907106.6615298326,forestry-and-land-use,net-forest-land
VNM,Vietnam,subsectors,2023-09,2023,9,co2,-21229.93026233403,forestry-and-land-use,net-shrubgrass
VNM,Vietnam,subsectors,2023-09,2023,9,co2,1126848.5169382098,forestry-and-land-use,net-soil-organic-carbon
VNM,Vietnam,subsectors,2023-09,2023,9,co2,-142764.87592322569,forestry-and-land-use,net-wetland
VNM,Vietnam,subsectors,2023-09,2023,9,co2,62936.05200000004,buildings,non-residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2023-09,2023,9,co2,551723.7761103988,fossil-fuel-operations,oil-and-gas-production
VNM,Vietnam,subsectors,2023-09,2023,9,co2,297680.16928822675,fossil-fuel-operations,oil-and-gas-refining
VNM,Vietnam,subsectors,2023-09,2023,9,co2,167909.75101904955,fossil-fuel-operations,oil-and-gas-transport
VNM,Vietnam,subsectors,2023-09,2023,9,co2,557727.6224656423,agriculture,other-agricultural-soil-emissions
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,manufacturing,other-chemicals
VNM,Vietnam,subsectors,2023-09,2023,9,co2,3442695.1099100662,power,other-energy-use
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,fossil-fuel-operations,other-fossil-fuel-operations
VNM,Vietnam,subsectors,2023-09,2023,9,co2,248643.5278491491,manufacturing,other-manufacturing
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,manufacturing,other-metals
VNM,Vietnam,subsectors,2023-09,2023,9,co2,15597.553901929408,mineral-extraction,other-mining-quarrying
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,buildings,other-onsite-fuel-usage
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,transportation,other-transport
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,manufacturing,petrochemical-steam-cracking
VNM,Vietnam,subsectors,2023-09,2023,9,co2,21966.5753411786,manufacturing,pulp-and-paper
VNM,Vietnam,subsectors,2023-09,2023,9,co2,9299.542724163555,transportation,railways
VNM,Vietnam,subsectors,2023-09,2023,9,co2,-5539853.716169466,forestry-and-land-use,removals
VNM,Vietnam,subsectors,2023-09,2023,9,co2,1318247.68053,buildings,residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,agriculture,rice-cultivation
VNM,Vietnam,subsectors,2023-09,2023,9,co2,1664771.1709765964,transportation,road-transportation
VNM,Vietnam,subsectors,2023-09,2023,9,co2,23.603608190965904,mineral-extraction,rock-quarrying
VNM,Vietnam,subsectors,2023-09,2023,9,co2,4.920389622890173,mineral-extraction,sand-quarrying
VNM,Vietnam,subsectors,2023-09,2023,9,co2,849.3632461322222,forestry-and-land-use,shrubgrass-fires
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,fossil-fuel-operations,other-solid-fuels
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,waste,solid-waste-disposal
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,agriculture,synthetic-fertilizer-application
VNM,Vietnam,subsectors,2023-09,2023,9,co2,164280.4702531447,manufacturing,textiles-leather-apparel
VNM,Vietnam,subsectors,2023-09,2023,9,co2,5338.269752454001,forestry-and-land-use,water-reservoirs
VNM,Vietnam,subsectors,2023-09,2023,9,co2,960.2749771760001,forestry-and-land-use,wetland-fires
VNM,Vietnam,subsectors,2023-09,2023,9,co2,5597.244915742657,manufacturing,wood-and-wood-products
VNM,Vietnam,subsectors,2023-09,2023,9,co2,0.0,transportation,non-broadcasting-vessels
VNM,Vietnam,subsectors,2023-10,2023,10,co2,163125.42774886845,manufacturing,aluminum
VNM,Vietnam,subsectors,2023-10,2023,10,co2,6950.173592407911,mineral-extraction,bauxite-mining
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,waste,biological-treatment-of-solid-waste-and-biogenic
VNM,Vietnam,subsectors,2023-10,2023,10,co2,6012899.284932277,manufacturing,cement
VNM,Vietnam,subsectors,2023-10,2023,10,co2,380123.2043567796,manufacturing,chemicals
VNM,Vietnam,subsectors,2023-10,2023,10,co2,132862.12269885364,fossil-fuel-operations,coal-mining
VNM,Vietnam,subsectors,2023-10,2023,10,co2,33562.12656675268,mineral-extraction,copper-mining
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,agriculture,cropland-fires
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,agriculture,crop-residues
VNM,Vietnam,subsectors,2023-10,2023,10,co2,208705.68665793687,transportation,domestic-aviation
VNM,Vietnam,subsectors,2023-10,2023,10,co2,332713.2684091334,transportation,domestic-shipping
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,waste,domestic-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2023-10,2023,10,co2,10772880.0,power,electricity-generation
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,agriculture,enteric-fermentation-cattle-operation
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,agriculture,enteric-fermentation-cattle-pasture
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,agriculture,enteric-fermentation-other
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,fluorinated-gases,fluorinated-gases
VNM,Vietnam,subsectors,2023-10,2023,10,co2,29637.821402623667,manufacturing,food-beverage-tobacco
VNM,Vietnam,subsectors,2023-10,2023,10,co2,2896884.1485052877,forestry-and-land-use,forest-land-clearing
VNM,Vietnam,subsectors,2023-10,2023,10,co2,231740.14124482535,forestry-and-land-use,forest-land-degradation
VNM,Vietnam,subsectors,2023-10,2023,10,co2,84624.75446849316,forestry-and-land-use,forest-land-fires
VNM,Vietnam,subsectors,2023-10,2023,10,co2,469.6665042194089,manufacturing,glass
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,power,heat-plants
VNM,Vietnam,subsectors,2023-10,2023,10,co2,4337.186658424898,waste,incineration-and-open-burning-of-waste
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,waste,industrial-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2023-10,2023,10,co2,403280.6155739513,transportation,international-aviation
VNM,Vietnam,subsectors,2023-10,2023,10,co2,672257.4058964597,transportation,international-shipping
VNM,Vietnam,subsectors,2023-10,2023,10,co2,2024235.923090723,manufacturing,iron-and-steel
VNM,Vietnam,subsectors,2023-10,2023,10,co2,9891.25449427448,mineral-extraction,iron-mining
VNM,Vietnam,subsectors,2023-10,2023,10,co2,35065.49610186604,manufacturing,lime
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,agriculture,manure-applied-to-soils
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,agriculture,manure-left-on-pasture-cattle
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,agriculture,manure-management-cattle-operation
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,agriculture,manure-management-other
VNM,Vietnam,subsectors,2023-10,2023,10,co2,907106.6615298331,forestry-and-land-use,net-forest-land
VNM,Vietnam,subsectors,2023-10,2023,10,co2,-21229.930262334026,forestry-and-land-use,net-shrubgrass
VNM,Vietnam,subsectors,2023-10,2023,10,co2,1126848.516938209,forestry-and-land-use,net-soil-organic-carbon
VNM,Vietnam,subsectors,2023-10,2023,10,co2,-142764.8759232255,forestry-and-land-use,net-wetland
VNM,Vietnam,subsectors,2023-10,2023,10,co2,65046.272,buildings,non-residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2023-10,2023,10,co2,551723.7761103988,fossil-fuel-operations,oil-and-gas-production
VNM,Vietnam,subsectors,2023-10,2023,10,co2,297680.16928822675,fossil-fuel-operations,oil-and-gas-refining
VNM,Vietnam,subsectors,2023-10,2023,10,co2,167909.75101904955,fossil-fuel-operations,oil-and-gas-transport
VNM,Vietnam,subsectors,2023-10,2023,10,co2,621937.361622143,agriculture,other-agricultural-soil-emissions
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,manufacturing,other-chemicals
VNM,Vietnam,subsectors,2023-10,2023,10,co2,3476388.2370735,power,other-energy-use
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,fossil-fuel-operations,other-fossil-fuel-operations
VNM,Vietnam,subsectors,2023-10,2023,10,co2,254706.10239271625,manufacturing,other-manufacturing
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,manufacturing,other-metals
VNM,Vietnam,subsectors,2023-10,2023,10,co2,18023.84942041485,mineral-extraction,other-mining-quarrying
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,buildings,other-onsite-fuel-usage
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,transportation,other-transport
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,manufacturing,petrochemical-steam-cracking
VNM,Vietnam,subsectors,2023-10,2023,10,co2,22698.794521360884,manufacturing,pulp-and-paper
VNM,Vietnam,subsectors,2023-10,2023,10,co2,9678.916081473531,transportation,railways
VNM,Vietnam,subsectors,2023-10,2023,10,co2,-5539853.716169461,forestry-and-land-use,removals
VNM,Vietnam,subsectors,2023-10,2023,10,co2,1363463.20646,buildings,residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,agriculture,rice-cultivation
VNM,Vietnam,subsectors,2023-10,2023,10,co2,1694859.9712211606,transportation,road-transportation
VNM,Vietnam,subsectors,2023-10,2023,10,co2,27.275294734504158,mineral-extraction,rock-quarrying
VNM,Vietnam,subsectors,2023-10,2023,10,co2,5.685786515651924,mineral-extraction,sand-quarrying
VNM,Vietnam,subsectors,2023-10,2023,10,co2,394.1780247327778,forestry-and-land-use,shrubgrass-fires
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,fossil-fuel-operations,other-solid-fuels
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,waste,solid-waste-disposal
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,agriculture,synthetic-fertilizer-application
VNM,Vietnam,subsectors,2023-10,2023,10,co2,164634.80605361523,manufacturing,textiles-leather-apparel
VNM,Vietnam,subsectors,2023-10,2023,10,co2,3829.620570512001,forestry-and-land-use,water-reservoirs
VNM,Vietnam,subsectors,2023-10,2023,10,co2,663.1126183648589,forestry-and-land-use,wetland-fires
VNM,Vietnam,subsectors,2023-10,2023,10,co2,5597.244915742657,manufacturing,wood-and-wood-products
VNM,Vietnam,subsectors,2023-10,2023,10,co2,0.0,transportation,non-broadcasting-vessels
VNM,Vietnam,subsectors,2023-11,2023,11,co2,163709.0607640701,manufacturing,aluminum
VNM,Vietnam,subsectors,2023-11,2023,11,co2,7371.1139392841715,mineral-extraction,bauxite-mining
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,waste,biological-treatment-of-solid-waste-and-biogenic
VNM,Vietnam,subsectors,2023-11,2023,11,co2,5887191.167486326,manufacturing,cement
VNM,Vietnam,subsectors,2023-11,2023,11,co2,367861.16550656094,manufacturing,chemicals
VNM,Vietnam,subsectors,2023-11,2023,11,co2,132862.1226988536,fossil-fuel-operations,coal-mining
VNM,Vietnam,subsectors,2023-11,2023,11,co2,35594.831651176224,mineral-extraction,copper-mining
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,agriculture,cropland-fires
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,agriculture,crop-residues
VNM,Vietnam,subsectors,2023-11,2023,11,co2,224575.11723063487,transportation,domestic-aviation
VNM,Vietnam,subsectors,2023-11,2023,11,co2,276359.0331927085,transportation,domestic-shipping
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,waste,domestic-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2023-11,2023,11,co2,10258410.0,power,electricity-generation
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,agriculture,enteric-fermentation-cattle-operation
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,agriculture,enteric-fermentation-cattle-pasture
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,agriculture,enteric-fermentation-other
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,fluorinated-gases,fluorinated-gases
VNM,Vietnam,subsectors,2023-11,2023,11,co2,29715.764287248887,manufacturing,food-beverage-tobacco
VNM,Vietnam,subsectors,2023-11,2023,11,co2,2896884.1485052877,forestry-and-land-use,forest-land-clearing
VNM,Vietnam,subsectors,2023-11,2023,11,co2,231740.14124482527,forestry-and-land-use,forest-land-degradation
VNM,Vietnam,subsectors,2023-11,2023,11,co2,84624.75446849316,forestry-and-land-use,forest-land-fires
VNM,Vietnam,subsectors,2023-11,2023,11,co2,475.4157809166005,manufacturing,glass
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,power,heat-plants
VNM,Vietnam,subsectors,2023-11,2023,11,co2,4337.186658424898,waste,incineration-and-open-burning-of-waste
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,waste,industrial-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2023-11,2023,11,co2,403821.32794310234,transportation,international-aviation
VNM,Vietnam,subsectors,2023-11,2023,11,co2,714338.7817720533,transportation,international-shipping
VNM,Vietnam,subsectors,2023-11,2023,11,co2,2076304.7245856994,manufacturing,iron-and-steel
VNM,Vietnam,subsectors,2023-11,2023,11,co2,9891.25449427448,mineral-extraction,iron-mining
VNM,Vietnam,subsectors,2023-11,2023,11,co2,35058.92857663095,manufacturing,lime
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,agriculture,manure-applied-to-soils
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,agriculture,manure-left-on-pasture-cattle
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,agriculture,manure-management-cattle-operation
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,agriculture,manure-management-other
VNM,Vietnam,subsectors,2023-11,2023,11,co2,907106.6615298329,forestry-and-land-use,net-forest-land
VNM,Vietnam,subsectors,2023-11,2023,11,co2,-21229.930262334048,forestry-and-land-use,net-shrubgrass
VNM,Vietnam,subsectors,2023-11,2023,11,co2,1126848.5169382093,forestry-and-land-use,net-soil-organic-carbon
VNM,Vietnam,subsectors,2023-11,2023,11,co2,-142764.875923226,forestry-and-land-use,net-wetland
VNM,Vietnam,subsectors,2023-11,2023,11,co2,63682.35900000001,buildings,non-residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2023-11,2023,11,co2,558371.0505213673,fossil-fuel-operations,oil-and-gas-production
VNM,Vietnam,subsectors,2023-11,2023,11,co2,297680.16928822675,fossil-fuel-operations,oil-and-gas-refining
VNM,Vietnam,subsectors,2023-11,2023,11,co2,169932.76006747177,fossil-fuel-operations,oil-and-gas-transport
VNM,Vietnam,subsectors,2023-11,2023,11,co2,547055.9381047535,agriculture,other-agricultural-soil-emissions
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,manufacturing,other-chemicals
VNM,Vietnam,subsectors,2023-11,2023,11,co2,3504767.848301933,power,other-energy-use
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,fossil-fuel-operations,other-fossil-fuel-operations
VNM,Vietnam,subsectors,2023-11,2023,11,co2,251356.38911140797,manufacturing,other-manufacturing
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,manufacturing,other-metals
VNM,Vietnam,subsectors,2023-11,2023,11,co2,19115.47185634402,mineral-extraction,other-mining-quarrying
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,buildings,other-onsite-fuel-usage
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,transportation,other-transport
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,manufacturing,petrochemical-steam-cracking
VNM,Vietnam,subsectors,2023-11,2023,11,co2,21966.5753411786,manufacturing,pulp-and-paper
VNM,Vietnam,subsectors,2023-11,2023,11,co2,9567.188921628895,transportation,railways
VNM,Vietnam,subsectors,2023-11,2023,11,co2,-5539853.716169468,forestry-and-land-use,removals
VNM,Vietnam,subsectors,2023-11,2023,11,co2,1354719.47862,buildings,residential-onsite-fuel-usage
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,agriculture,rice-cultivation
VNM,Vietnam,subsectors,2023-11,2023,11,co2,1609309.881551538,transportation,road-transportation
VNM,Vietnam,subsectors,2023-11,2023,11,co2,28.9272350600287,mineral-extraction,rock-quarrying
VNM,Vietnam,subsectors,2023-11,2023,11,co2,6.03014869831414,mineral-extraction,sand-quarrying
VNM,Vietnam,subsectors,2023-11,2023,11,co2,394.1780247327778,forestry-and-land-use,shrubgrass-fires
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,fossil-fuel-operations,other-solid-fuels
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,waste,solid-waste-disposal
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,agriculture,synthetic-fertilizer-application
VNM,Vietnam,subsectors,2023-11,2023,11,co2,161214.64734958432,manufacturing,textiles-leather-apparel
VNM,Vietnam,subsectors,2023-11,2023,11,co2,10185.117371932998,forestry-and-land-use,water-reservoirs
VNM,Vietnam,subsectors,2023-11,2023,11,co2,663.1126183648589,forestry-and-land-use,wetland-fires
VNM,Vietnam,subsectors,2023-11,2023,11,co2,5597.244915742657,manufacturing,wood-and-wood-products
VNM,Vietnam,subsectors,2023-11,2023,11,co2,0.0,transportation,non-broadcasting-vessels
VNM,Vietnam,subsectors,2023-12,2023,12,co2,172969.64611984626,manufacturing,aluminum
VNM,Vietnam,subsectors,2023-12,2023,12,co2,7692.863509964192,mineral-extraction,bauxite-mining
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,waste,biological-treatment-of-solid-waste-and-biogenic
VNM,Vietnam,subsectors,2023-12,2023,12,co2,5944433.2441546945,manufacturing,cement
VNM,Vietnam,subsectors,2023-12,2023,12,co2,380123.2043567796,manufacturing,chemicals
VNM,Vietnam,subsectors,2023-12,2023,12,co2,132862.12269885364,fossil-fuel-operations,coal-mining
VNM,Vietnam,subsectors,2023-12,2023,12,co2,37148.54821240818,mineral-extraction,copper-mining
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,agriculture,cropland-fires
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,agriculture,crop-residues
VNM,Vietnam,subsectors,2023-12,2023,12,co2,231792.203430142,transportation,domestic-aviation
VNM,Vietnam,subsectors,2023-12,2023,12,co2,304574.9337265373,transportation,domestic-shipping
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,waste,domestic-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2023-12,2023,12,co2,9860447.0,power,electricity-generation
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,agriculture,enteric-fermentation-cattle-operation
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,agriculture,enteric-fermentation-cattle-pasture
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,agriculture,enteric-fermentation-other
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,fluorinated-gases,fluorinated-gases
VNM,Vietnam,subsectors,2023-12,2023,12,co2,29930.49113817481,manufacturing,food-beverage-tobacco
VNM,Vietnam,subsectors,2023-12,2023,12,co2,2896884.1485052877,forestry-and-land-use,forest-land-clearing
VNM,Vietnam,subsectors,2023-12,2023,12,co2,231740.14124482503,forestry-and-land-use,forest-land-degradation
VNM,Vietnam,subsectors,2023-12,2023,12,co2,84624.75446849316,forestry-and-land-use,forest-land-fires
VNM,Vietnam,subsectors,2023-12,2023,12,co2,481.40899357453986,manufacturing,glass
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,power,heat-plants
VNM,Vietnam,subsectors,2023-12,2023,12,co2,4337.186658424898,waste,incineration-and-open-burning-of-waste
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,waste,industrial-wastewater-treatment-and-discharge
VNM,Vietnam,subsectors,2023-12,2023,12,co2,440289.19987746136,transportation,international-aviation
VNM,Vietnam,subsectors,2023-12,2023,12,co2,653801.8588918138,transportation,international-shipping
VNM,Vietnam,subsectors,2023-12,2023,12,co2,2295630.508600986,manufacturing,iron-and-steel
VNM,Vietnam,subsectors,2023-12,2023,12,co2,9891.25449427448,mineral-extraction,iron-mining
VNM,Vietnam,subsectors,2023-12,2023,12,co2,35453.84363954085,manufacturing,lime
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,agriculture,manure-applied-to-soils
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,agriculture,manure-left-on-pasture-cattle
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,agriculture,manure-management-cattle-operation
VNM,Vietnam,subsectors,2023-12,2023,12,co2,0.0,agriculture,manure-management-other
VNM,Vietnam,subsectors,2023-12,2023,12,co2,907106.6615298323,forestry-and-land-use,net-forest-land
VNM,Vietnam,subsectors,2023-12,2023,12,co2,-21229.930262334037,forestry-and-land-use,net-shrubgrass
