source_id,country,year,gas,latitude,longitude,sector,subsector,asset_type,source_type,annual_emissions_quantity
5171679,VNM,2026,co2,21.180736541500153,105.7075261651369,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171827,VNM,2026,co2,10.87929725700013,106.43245995183614,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171578,VNM,2026,co2,22.670259476000037,106.46280998453648,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171626,VNM,2026,co2,10.684657573500061,106.87405178884683,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171846,VNM,2026,co2,19.266036034000138,105.70859669217475,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171879,VNM,2026,co2,21.326542855000127,105.28651176577341,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171817,VNM,2026,co2,22.378765107000106,104.14619353738796,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171496,VNM,2026,co2,21.330309868000057,105.95750523048979,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171547,VNM,2026,co2,12.060008048500094,107.10758240521139,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171570,VNM,2026,co2,22.87354183150006,105.75159577886632,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171661,VNM,2026,co2,22.636146546000077,104.50394342610001,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171577,VNM,2026,co2,22.564963341500086,106.51353999357042,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171696,VNM,2026,co2,18.35391616900003,105.89767596613248,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171513,VNM,2026,co2,9.270035266500173,105.76487760971173,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171762,VNM,2026,co2,12.03731250850015,108.90873048417075,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171554,VNM,2026,co2,11.825295925000091,107.00187525434984,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171873,VNM,2026,co2,11.709722997000142,108.8004955300128,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171583,VNM,2026,co2,16.01682758350003,108.19320744769118,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171784,VNM,2026,co2,14.889223098500082,107.95620071976833,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171512,VNM,2026,co2,22.133365631000032,105.84395602972909,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171697,VNM,2026,co2,18.53501224600015,105.71109371131631,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171599,VNM,2026,co2,12.994531631000115,108.37999995528878,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171831,VNM,2026,co2,20.247363090500016,106.47840773088186,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5172021,VNM,2026,co2,19.808078766500046,105.78599659246882,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5171958,VNM,2026,co2,16.692124367000048,107.15470219509632,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5172022,VNM,2026,co2,19.89948940300016,105.67537377187838,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5172005,VNM,2026,co2,19.794141769000078,105.70198104917591,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5172044,VNM,2026,co2,9.61315870300001,106.3856043416761,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5363684,VNM,2026,co2,10.231495858000157,104.93140419679902,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5493809,VNM,2026,co2,10.027573586500068,105.09061471054983,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
5363648,VNM,2026,co2,10.78030109450006,106.74830757618881,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
30892541,VNM,2026,co2,10.791850567000125,106.62769999519274,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
30891795,VNM,2026,co2,10.236438752000051,106.38144222066714,forestry-and-land-use,forest-land-degradation,,gadm-aggregation,0.0
9857987,VNM,2026,co2,9.540879726500037,105.24922114842943,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
9769944,VNM,2026,co2,10.322271824500092,105.7381441230855,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
9009000,VNM,2026,co2,20.00409984650014,105.98188734273153,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8252977,VNM,2026,co2,11.561985969000034,107.52643362624275,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8254585,VNM,2026,co2,10.360614300000092,106.35940526483307,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8254383,VNM,2026,co2,11.160778522500124,106.25929414685714,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8252076,VNM,2026,co2,10.656097889500018,107.26591231556876,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8253019,VNM,2026,co2,21.668983460500158,106.91173516256032,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8252708,VNM,2026,co2,22.39421653800011,104.92793081153658,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8254380,VNM,2026,co2,11.329317569000153,106.24828292017571,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8253012,VNM,2026,co2,21.573904038000048,106.30770033891969,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8253167,VNM,2026,co2,20.159886360500053,105.87634535990854,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8252755,VNM,2026,co2,18.488634109500055,105.6052734241089,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8252212,VNM,2026,co2,21.144998550500105,106.1996664702446,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8254545,VNM,2026,co2,20.00762176550006,105.55523247039208,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8254542,VNM,2026,co2,20.041065216000106,105.6492273833426,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8252335,VNM,2026,co2,11.673199654000001,106.5988802159852,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8254300,VNM,2026,co2,16.684648514500083,107.26163439986792,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
8749506,VNM,2026,co2,10.402553500000039,107.13898807083683,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397788,VNM,2026,co2,20.38348102550011,106.09988014578587,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397612,VNM,2026,co2,18.35391616900003,105.89767596613248,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27398040,VNM,2026,co2,21.220174789500103,105.5852548131841,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397813,VNM,2026,co2,20.249262809500095,105.91628914041888,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397946,VNM,2026,co2,20.397319793500117,106.4210203007861,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397634,VNM,2026,co2,20.883657456000094,106.57834961378298,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397589,VNM,2026,co2,21.024079323500075,105.97058280619146,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397667,VNM,2026,co2,10.721963405000025,106.62952036607211,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397594,VNM,2026,co2,21.037899018500063,105.89799524824623,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397647,VNM,2026,co2,20.682482720000074,106.46271857617921,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397947,VNM,2026,co2,20.647403717500165,106.36370180903407,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397398,VNM,2026,co2,21.02497577750009,106.24096780776017,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397629,VNM,2026,co2,21.02123069850012,106.3358241929481,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397948,VNM,2026,co2,20.452833175000137,106.33988991008101,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397579,VNM,2026,co2,20.548283576500097,106.09999355527914,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
27397944,VNM,2026,co2,20.547695160500094,106.34012428214555,forestry-and-land-use,forest-land-fires,,gadm-aggregation,0.0
42127356,VNM,2026,co2,10.064182758000129,105.93783351274902,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42126721,VNM,2026,co2,21.11764049600012,105.95457749516581,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42127355,VNM,2026,co2,10.181405068500084,106.09735016890792,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42127346,VNM,2026,co2,22.09373283400012,105.0132950637165,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42127338,VNM,2026,co2,9.786618710000084,106.44784489109887,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42127336,VNM,2026,co2,9.970260620500056,106.21947344965642,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42127334,VNM,2026,co2,10.250107765500047,106.68167701628641,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42127332,VNM,2026,co2,10.354138374000115,106.58635236945334,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42127330,VNM,2026,co2,10.409140587500133,106.65382567949007,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42127329,VNM,2026,co2,10.395349025000087,106.50173919069374,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42127325,VNM,2026,co2,10.404786109500064,105.9482493717855,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42126735,VNM,2026,co2,14.513555050000061,109.02025881814723,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42127322,VNM,2026,co2,16.287870407000014,107.86524544735394,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42127319,VNM,2026,co2,16.429623604500136,107.48197673048719,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42127228,VNM,2026,co2,21.373498916500097,107.38172108226942,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
42126781,VNM,2026,co2,10.059397220500042,105.72161497538747,agriculture,manure-applied-to-soils,,gadm-aggregation,0.0
20708893,VNM,2026,co2,9.270035266500173,105.76487760971173,agriculture,manure-left-on-pasture-cattle,,gadm-aggregation,0.0
20708886,VNM,2026,co2,22.20267200500012,105.93656115805946,agriculture,manure-left-on-pasture-cattle,,gadm-aggregation,0.0
20708877,VNM,2026,co2,21.369515419000066,106.2482413952891,agriculture,manure-left-on-pasture-cattle,,gadm-aggregation,0.0
20708892,VNM,2026,co2,22.133365631000032,105.84395602972909,agriculture,manure-left-on-pasture-cattle,,gadm-aggregation,0.0
20708904,VNM,2026,co2,21.212486268000106,105.97539553500206,agriculture,manure-left-on-pasture-cattle,,gadm-aggregation,0.0
20708899,VNM,2026,co2,9.343952656000056,105.7310704154757,agriculture,manure-left-on-pasture-cattle,,gadm-aggregation,0.0
20708907,VNM,2026,co2,10.160802841500043,106.70146976370171,agriculture,manure-left-on-pasture-cattle,,gadm-aggregation,0.0
20708885,VNM,2026,co2,22.41132831650006,105.7228573754121,agriculture,manure-left-on-pasture-cattle,,gadm-aggregation,0.0
31141095,VNM,2026,co2,10.778711319000024,106.68708621232653,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
31141129,VNM,2026,co2,21.031904221500128,105.85365452413687,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
31141098,VNM,2026,co2,10.745903968000164,106.63920238273434,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395997,VNM,2026,co2,21.392514229000057,107.55777464868443,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8396127,VNM,2026,co2,21.782838822000087,105.23419367004267,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395722,VNM,2026,co2,18.46686840050012,105.86888552924316,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395935,VNM,2026,co2,21.456631660000085,105.29961460888387,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395899,VNM,2026,co2,18.912006378000058,105.31786019979666,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395728,VNM,2026,co2,21.12807560000016,106.39557063811009,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395984,VNM,2026,co2,14.98708009800012,108.88932010084962,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395897,VNM,2026,co2,18.79023152300013,105.72059058400455,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8396126,VNM,2026,co2,21.672569275000143,105.36229225777606,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395717,VNM,2026,co2,18.53501224600015,105.71109371131631,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8396143,VNM,2026,co2,21.247418403500063,105.49382564526668,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395896,VNM,2026,co2,19.062800407000136,104.82502969245624,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8396125,VNM,2026,co2,22.44880390200012,105.47074055368697,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395905,VNM,2026,co2,19.35802841250012,105.50905118268355,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395895,VNM,2026,co2,18.961388587000073,105.10742354883237,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395746,VNM,2026,co2,20.73444080350012,106.67244977620673,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395894,VNM,2026,co2,20.32919502300004,105.99700589024162,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395457,VNM,2026,co2,10.835033159000119,105.10363883613064,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395458,VNM,2026,co2,10.688684464000147,105.09780063570193,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395876,VNM,2026,co2,10.800446510000114,105.91191128691503,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395462,VNM,2026,co2,10.372407914000178,105.41518763030425,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395944,VNM,2026,co2,12.95542383200015,109.34815382969444,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395685,VNM,2026,co2,20.446300506500137,105.9206194135686,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8396027,VNM,2026,co2,9.350069523000087,105.99583057537842,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395466,VNM,2026,co2,10.557942840000093,104.99141846968666,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395683,VNM,2026,co2,20.548283576500097,106.09999355527914,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395468,VNM,2026,co2,10.508094787000086,107.18032795992238,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395682,VNM,2026,co2,20.571590424000135,105.84329297711702,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395778,VNM,2026,co2,20.842856407500044,105.33461842517728,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395470,VNM,2026,co2,10.47814703000003,107.30786321340564,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395871,VNM,2026,co2,10.535785198500122,106.60960343642886,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395680,VNM,2026,co2,20.489081382500075,106.04161073899726,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395472,VNM,2026,co2,10.587766170500032,107.09637877651161,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8396075,VNM,2026,co2,20.00409984650014,105.98188734273153,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395493,VNM,2026,co2,9.270035266500173,105.76487760971173,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395949,VNM,2026,co2,12.904744625000005,108.89544648980319,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395785,VNM,2026,co2,20.608898163000134,105.22896214163308,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8396149,VNM,2026,co2,21.509233475000116,104.47145609950532,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395497,VNM,2026,co2,9.508964539500084,105.43239691399684,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395498,VNM,2026,co2,9.385118485000078,105.43679919528444,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395911,VNM,2026,co2,19.294059754500097,105.44613127127272,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8396108,VNM,2026,co2,10.373205661500123,106.74236732868152,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395787,VNM,2026,co2,20.811550140500113,106.09585286647724,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395744,VNM,2026,co2,20.877271652000104,106.64342919333097,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395503,VNM,2026,co2,21.144998550500105,106.1996664702446,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395659,VNM,2026,co2,13.9276342390001,108.60531168664113,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395788,VNM,2026,co2,20.659092903500095,106.06220505740114,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395506,VNM,2026,co2,21.11764049600012,105.95457749516581,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395855,VNM,2026,co2,21.573904038000048,106.30770033891969,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395854,VNM,2026,co2,21.533105850000084,107.09080415841561,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395654,VNM,2026,co2,14.221702098500062,107.97087246672962,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395511,VNM,2026,co2,10.289093018500097,106.30076132254896,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8396038,VNM,2026,co2,20.81073761000016,104.87501409655974,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395796,VNM,2026,co2,20.894522667500123,106.02148677523769,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395955,VNM,2026,co2,17.127771379000105,106.74420152135444,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395927,VNM,2026,co2,11.709722997000142,108.8004955300128,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8396081,VNM,2026,co2,20.2550220495001,104.82554772837779,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8396139,VNM,2026,co2,21.315425873000123,105.73230395575956,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395842,VNM,2026,co2,11.908133030500123,108.45740633713872,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395971,VNM,2026,co2,15.447420500000103,108.56030832860118,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395542,VNM,2026,co2,11.48021698000005,107.00450743973852,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8396100,VNM,2026,co2,16.45183658600007,107.72997987477183,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8396154,VNM,2026,co2,21.86152935050012,104.93409727712815,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395546,VNM,2026,co2,11.739387988500084,106.91381436745192,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395629,VNM,2026,co2,10.913630009000087,106.89215373982323,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395550,VNM,2026,co2,10.742013932000077,107.63436221612666,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395596,VNM,2026,co2,12.878438161500128,107.71238932244509,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
8395597,VNM,2026,co2,12.660482406000085,108.03068448852474,forestry-and-land-use,net-forest-land,,gadm-aggregation,0.0
31090305,VNM,2026,co2,17.157588000000032,107.33987775925904,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
31090025,VNM,2026,co2,21.01448822000006,105.82358630370365,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
31090023,VNM,2026,co2,21.029726983000046,105.79133321175163,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
31090002,VNM,2026,co2,21.031904221500128,105.85365452413687,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
31089970,VNM,2026,co2,10.75494956950007,106.66860518356475,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
31089968,VNM,2026,co2,10.778711319000024,106.68708621232653,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
31089964,VNM,2026,co2,10.766308784500065,106.64750731378659,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4961056,VNM,2026,co2,20.06742477500009,105.38928949561966,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4960847,VNM,2026,co2,9.466574193000156,105.69273474258242,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4956634,VNM,2026,co2,12.994531631000115,108.37999995528878,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4956776,VNM,2026,co2,20.941346169000127,106.68419854701762,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4961079,VNM,2026,co2,19.74223327600012,105.88022179376053,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4956775,VNM,2026,co2,20.85219669300011,106.69688510246607,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4956718,VNM,2026,co2,21.12109470400011,105.67972312621644,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4961060,VNM,2026,co2,19.587049485000076,105.55510884143857,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4956719,VNM,2026,co2,21.13674259150011,105.84625172110489,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4960500,VNM,2026,co2,11.674317836500109,109.15215338308558,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4956631,VNM,2026,co2,12.49436807750004,108.08109466153927,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4956720,VNM,2026,co2,21.024079323500075,105.97058280619146,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4956436,VNM,2026,co2,10.688684464000147,105.09780063570193,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4960554,VNM,2026,co2,13.527452500000066,109.1989036943024,forestry-and-land-use,net-shrubgrass,,gadm-aggregation,0.0
4878715,VNM,2026,co2,18.30492973350013,105.82991532375031,forestry-and-land-use,net-wetland,,gadm-aggregation,0.0
44485885,VNM,2026,co2,16.692124367000048,107.15470219509632,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,0.0
44486060,VNM,2026,co2,14.236291885000156,108.74177047686628,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,0.0
44485733,VNM,2026,co2,22.431654931000082,105.98641673981948,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,0.0
44485542,VNM,2026,co2,22.38582229750005,104.65342888370304,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,0.0
44485371,VNM,2026,co2,22.64903736150012,105.93877993052175,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,0.0
44485959,VNM,2026,co2,20.2550220495001,104.82554772837779,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,0.0
1055680,VNM,2026,co2,14.174082911000141,107.51611555054238,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,0.0
1055715,VNM,2026,co2,21.849390029500054,106.56132036216547,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,0.0
1055766,VNM,2026,co2,19.319025993500077,104.63060631772613,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,0.0
1055786,VNM,2026,co2,21.586307526500093,104.99979863458502,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,0.0
1055777,VNM,2026,co2,11.912685395000068,108.86567331982636,buildings,non-residential-onsite-fuel-usage,,gadm-aggregation,0.0
8729068,VNM,2026,co2,20.126953126000103,106.24894204525017,forestry-and-land-use,removals,,gadm-aggregation,0.0
8729243,VNM,2026,co2,21.491556167500107,105.96158938441138,forestry-and-land-use,removals,,gadm-aggregation,0.0
4878512,VNM,2026,co2,21.154907226500143,105.37626323831586,forestry-and-land-use,net-wetland,,gadm-aggregation,0.0
4879319,VNM,2026,co2,20.983766500000087,107.76838245210439,forestry-and-land-use,net-wetland,,gadm-aggregation,0.0
4878483,VNM,2026,co2,20.489081382500075,106.04161073899726,forestry-and-land-use,net-wetland,,gadm-aggregation,0.0
4878442,VNM,2026,co2,22.814663887500046,104.94977336720882,forestry-and-land-use,net-wetland,,gadm-aggregation,0.0
4878423,VNM,2026,co2,13.956591607000117,108.01615265412141,forestry-and-land-use,net-wetland,,gadm-aggregation,0.0
4878419,VNM,2026,co2,13.503375053500093,108.32614120677039,forestry-and-land-use,net-wetland,,gadm-aggregation,0.0
8729162,VNM,2026,co2,15.310179710500051,108.7283980514265,forestry-and-land-use,removals,,gadm-aggregation,0.0
8729190,VNM,2026,co2,17.157588000000032,107.33987775925904,forestry-and-land-use,removals,,gadm-aggregation,0.0
8729185,VNM,2026,co2,20.924771308500112,106.85612697052689,forestry-and-land-use,removals,,gadm-aggregation,0.0
8728907,VNM,2026,co2,18.323216439000106,105.45329994843675,forestry-and-land-use,removals,,gadm-aggregation,0.0
8728919,VNM,2026,co2,20.8136625295001,106.40139380052737,forestry-and-land-use,removals,,gadm-aggregation,0.0
8728850,VNM,2026,co2,13.956591607000117,108.01615265412141,forestry-and-land-use,removals,,gadm-aggregation,0.0
8728977,VNM,2026,co2,20.97179031300012,106.01695545924755,forestry-and-land-use,removals,,gadm-aggregation,0.0
8728840,VNM,2026,co2,14.118004798500095,108.17719107075207,forestry-and-land-use,removals,,gadm-aggregation,0.0
8729291,VNM,2026,co2,19.91630172750004,105.27070659788986,forestry-and-land-use,removals,,gadm-aggregation,0.0
8728945,VNM,2026,co2,10.51634025600012,106.8792219216071,forestry-and-land-use,removals,,gadm-aggregation,0.0
8729166,VNM,2026,co2,14.98708009800012,108.88932010084962,forestry-and-land-use,removals,,gadm-aggregation,0.0
8728838,VNM,2026,co2,13.509164333500111,108.07845696695026,forestry-and-land-use,removals,,gadm-aggregation,0.0
8729056,VNM,2026,co2,10.87929725700013,106.43245995183614,forestry-and-land-use,removals,,gadm-aggregation,0.0
8729055,VNM,2026,co2,10.4629883770001,106.4770029773087,forestry-and-land-use,removals,,gadm-aggregation,0.0
8729024,VNM,2026,co2,11.908133030500123,108.45740633713872,forestry-and-land-use,removals,,gadm-aggregation,0.0
8728961,VNM,2026,co2,20.67478466050011,105.51509969516476,forestry-and-land-use,removals,,gadm-aggregation,0.0
8728885,VNM,2026,co2,21.10986423550017,105.57022694834805,forestry-and-land-use,removals,,gadm-aggregation,0.0
8729272,VNM,2026,co2,19.74223327600012,105.88022179376053,forestry-and-land-use,removals,,gadm-aggregation,0.0
8728834,VNM,2026,co2,14.02068471800007,108.69206011566209,forestry-and-land-use,removals,,gadm-aggregation,0.0
8729170,VNM,2026,co2,14.969374179500136,108.356106821438,forestry-and-land-use,removals,,gadm-aggregation,0.0
8728891,VNM,2026,co2,20.859809875500048,105.78080554397131,forestry-and-land-use,removals,,gadm-aggregation,0.0
8728874,VNM,2026,co2,21.13674259150011,105.84625172110489,forestry-and-land-use,removals,,gadm-aggregation,0.0
8728860,VNM,2026,co2,22.636146546000077,104.50394342610001,forestry-and-land-use,removals,,gadm-aggregation,0.0
